,Pitcher,PitcherThrows,Pitch,Pitches,RelSpeed,InducedVertBreak,HorzBreak,SpinRate,Extension,ArmAngle,Stuff+
0,"Jackson, Evan",Right,Fastball,38.0,87.24507894736843,15.880847894736847,6.575838421052631,2331.802397131579,5.589944999999999,33.22305754266432,103.0
0,"Foss, Carter",Right,Fastball,127.0,93.14855472440945,8.886659527559054,12.963764803149608,2064.9753759370083,6.014986692913386,52.497546233517355,92.0
0,"Foss, Carter",Right,Sinker,50.0,92.13025319999998,9.6080912,13.906176799999999,2089.61234178,5.8138648,52.18536866612996,89.0
0,"Vega, Dylan",Right,Fastball,43.0,89.44093093023257,16.426483023255816,12.523681395348833,2070.31024572093,5.673035116279069,43.711706209106964,86.0
0,"Gonzalez, Jeffrey",Right,Fastball,26.0,89.54802153846154,18.884224615384618,5.577643846153847,2099.6883586923077,6.681996153846153,49.93130659504789,106.0
0,"Cook, Avery",Right,Fastball,324.0,86.73757231481481,9.280528641975309,15.82877910493827,2163.1406950987657,6.3437758024691355,93.25935787147894,119.0
0,"Peissel, Julien",Right,Fastball,212.0,91.28294325471698,19.100154433962267,8.445471745283019,2362.694892537736,5.518926839622642,40.82635136562658,108.0
0,"Shuey, Hunter",Right,Fastball,144.0,88.11965916666666,10.655917013888889,11.934015138888888,1791.783614798611,5.774628819444445,27.004942633291577,89.0
0,"Hudson, Brandon",Right,Fastball,150.0,89.72344419999999,18.22024653333333,4.959714000000001,1912.6869228533333,5.8451781333333335,25.636502359253505,99.0
0,"Lerma, Mason",Left,Fastball,101.0,85.31096653465349,12.790459801980198,-18.123112772277228,1959.30638290099,5.475015841584157,55.83273801190966,98.0
0,"Lerma, Mason",Left,Sinker,33.0,85.24199878787879,12.856010303030304,-18.615285454545457,1933.279597181818,5.916092727272727,55.22810023100236,104.0
0,"Barnes, Rowen",Right,Fastball,38.0,85.60073552631579,14.576535263157897,1.4937984210526314,2219.563371921053,5.704864736842105,29.987840611075598,89.0
0,"Torpey, Ian",Right,Fastball,65.0,88.04317723076923,19.444315076923083,9.51874323076923,2058.732379153846,5.746872461538461,37.94679667135511,104.0
0,"Hippensteel, Max",Right,Fastball,47.0,88.28563765957445,20.57665425531915,8.359157021276594,2084.5794057234043,5.489082340425531,29.589628103172643,102.0
0,"Romero, Zach",Right,Fastball,29.0,85.65498172413795,13.201259655172413,4.458491379310345,1894.8296056551726,5.946926896551723,42.36352400534216,100.0
0,"Speights, Carter",Right,Fastball,72.0,90.33586930555556,14.46667486111111,11.536616527777777,1926.728927333333,6.330174861111112,45.28939569196851,102.0
0,"Wood, Tyler",Right,Fastball,80.0,89.1872145,15.3363695,12.937665125,2082.5897324499997,5.6609581250000005,55.7145760718161,89.0
0,"Wood, Tyler",Right,Sinker,38.0,89.41317921052632,12.837504210526316,17.29523921052632,1977.7135432894738,5.982527368421053,56.9589043303145,103.0
0,"Hogan, Kaden",Right,Fastball,75.0,90.405678,18.089826533333333,15.614636399999997,2184.6137079200003,5.166746533333333,51.57243928946174,89.0
0,"Hogan, Kaden",Right,Sinker,35.0,88.12994914285714,19.505583428571423,14.260712571428572,2161.5759877428573,5.66238,48.15799839282208,114.0
0,"Smith, Cy",Right,Fastball,35.0,88.69110142857144,14.418076,10.818701142857142,2072.7971434857136,5.767455999999999,38.4925853914681,99.0
0,"Sleeper, Ryan",Left,Fastball,159.0,88.57593584905659,12.813546100628928,-14.2867079245283,2168.8673629748428,6.26749679245283,55.86567530566502,101.0
0,"Sleeper, Ryan",Left,Sinker,30.0,88.61840066666667,10.990353333333333,-14.429228333333333,2187.277931066667,6.259248333333333,56.657534783670194,101.0
0,"Conte, Nick",Right,Fastball,29.0,95.78098517241379,15.867685172413793,5.153184137931034,2450.796003413793,5.527463103448276,54.21834784601059,105.0
0,"Coll, Luke",Right,Fastball,25.0,91.0820004,15.984274800000001,5.431483599999999,2496.1013028,6.369699600000001,54.82571952573705,95.0
0,"Harris, Everette",Right,Fastball,26.0,88.42997576923078,7.963494615384615,15.284741923076924,2166.963716192308,6.079142692307692,66.33709168765758,100.0
0,"Harris, Everette",Right,Sinker,87.0,87.25113931034484,6.5726835632183915,17.248175287356325,2161.145890758621,6.134068160919542,63.4790410627993,101.0
0,"Lausten, AJ",Right,Fastball,76.0,86.40267434210527,19.188915921052626,14.102295131578947,2136.249104013158,5.925007236842105,37.620224258267505,102.0
0,"Lender, Tyler",Right,Fastball,16.0,86.88670875,20.3124425,12.423104375000001,2031.313071625,6.39514125,23.554864008511764,98.0
0,"Falcon, Chad",Left,Fastball,56.0,81.49096696428572,8.981785178571428,-12.538629821428572,1995.1768534464286,5.074486071428571,60.71265041374342,107.0
0,"Starnes, Jimmy",Right,Fastball,51.0,83.43997588235295,8.19841274509804,19.21767450980392,2107.4837011372547,5.966635686274509,92.11937883009203,93.0
0,"Knorr, Sean",Right,Fastball,10.0,81.787537,14.481951,19.426217,2096.7458466,5.505058,63.94771839263397,97.0
0,"Hart, Hudson",Right,Fastball,28.0,90.11979785714286,14.761075000000002,9.828266785714286,2454.076780428571,6.289738928571429,57.342769751045964,98.0
0,"Guerrero, JT",Right,Fastball,143.0,89.31115034965035,19.427980279720284,12.070352657342656,2145.8057088461537,5.7962748951048955,42.53263973545256,102.0
0,"Smith, Jacob",Right,Fastball,114.0,87.53494131578948,13.108926228070173,12.485366754385964,1924.5084371140351,6.602947017543862,51.93450757373589,92.0
0,"Bergman, Cooper",Right,Fastball,80.0,84.91598512499999,17.141583500000003,8.850999625,2242.6467798125,5.9629973750000005,61.67595410377527,82.0
0,"Wood, Jarryd",Right,Fastball,92.0,86.80710391304346,16.773572500000004,16.219626195652175,2050.98732275,4.885075326086955,68.82784304697306,81.0
0,"Tandy, Jake",Right,Fastball,39.0,86.66533153846154,15.567122820512818,7.612402564102563,2029.8542474871792,6.61635717948718,58.55882471375475,103.0
0,"Battey, Corey",Left,Fastball,117.0,84.42286948717948,12.879805384615384,-13.752414700854699,1832.278809128205,5.158150427350427,47.99577912875108,92.0
0,"George, Nolan",Right,Fastball,230.0,89.82916126086955,15.803766478260869,3.6000300000000003,2080.5784923869564,6.490078130434783,37.52775664023442,97.0
0,"Thomas, David",Right,Fastball,103.0,89.79197970873787,16.162331941747574,11.597479611650487,2272.71867607767,5.65770223300971,30.755290901038187,110.0
0,"Cushing, Cade",Right,Fastball,70.0,87.32294014285715,22.10599085714286,6.806537571428571,2223.6479069285715,5.962452285714285,18.297853301043137,108.0
0,"Ross, Ethan",Left,Fastball,357.0,91.78452240896358,12.032269915966388,-13.856787787114845,2015.07454067507,5.397776834733894,36.752595868476526,98.0
0,"Ross, Ethan",Left,Sinker,27.0,93.29993000000002,13.235002592592592,-16.630812962962963,1956.9964791481482,5.641835925925926,34.86450752178365,100.0
0,"Nigut, Alec",Left,Fastball,80.0,87.88190875000001,14.89857675,-11.0120035,2052.0564705625,6.122032625,56.951069879908914,93.0
0,"Nigut, Alec",Left,Sinker,56.0,88.33700482142856,10.135496607142857,-14.640037500000002,2013.7015320357143,6.141389642857143,64.14447619501095,103.0
0,"Koonce, Cole",Right,Fastball,134.0,89.21744126865673,17.5619221641791,8.661104552238806,2213.1916438955222,6.136926044776119,39.15978565794043,98.0
0,"Gerdes, Tanner",Right,Fastball,31.0,93.18303645161292,14.83368483870968,9.718121612903227,2288.06525516129,5.658809032258064,46.54082713586328,99.0
0,"Pron, Anthony",Right,Fastball,85.0,90.52613564705884,17.818482470588233,8.359708941176471,2120.4972763882356,5.938610117647059,47.822064667131215,104.0
0,"Riffe, Ben",Right,Fastball,48.0,88.12035020833332,17.551058333333334,6.175037499999999,1965.9119970208333,5.919656458333333,17.760689900107028,93.0
0,"Petty, Zane",Right,Fastball,106.0,90.81404990566038,14.50049716981132,8.413630094339622,2078.5283049245286,5.99942641509434,53.724968068372974,93.0
0,"Free, Ryan",Left,Fastball,336.0,88.48661961309524,15.402872767857142,-10.090351488095237,2204.6632086071427,4.934456339285715,56.049793113604494,87.0
0,"Walsh, Michael",Right,Fastball,60.0,86.19781616666666,15.266181833333336,8.317324333333334,2297.0523977499997,6.291403,47.19628355758963,101.0
0,"Walsh, Michael",Right,Sinker,16.0,85.660405625,10.59379375,14.29596625,2211.328476,6.409951875000001,48.314961801467085,136.0
0,"Jackson, Jett",Right,Sinker,12.0,86.09300833333333,7.9816683333333325,9.066413333333335,1764.711705,6.013740000000001,62.62549478385378,91.0
0,"Subbert, Carson",Right,Fastball,126.0,86.22105809523809,20.92194246031746,2.8047866666666668,2080.0402154999997,6.042334761904764,33.47696486972842,103.0
0,"Traeger, Jax",Right,Fastball,18.0,90.15977555555554,19.805968333333333,11.648048333333334,2114.4646188333336,5.755170555555556,28.960065141846385,105.0
0,"Matthews, Parker",Right,Fastball,63.0,93.38717507936508,18.091727142857142,10.15458476190476,2191.5298434761903,6.166065079365079,56.82969792484102,115.0
0,"Freeman, Chandler",Right,Fastball,111.0,88.59481558558558,11.404763963963966,4.1193296396396395,1815.546157594595,6.456706126126125,57.17154463871732,89.0
0,"Palmer, Blaine",Right,Fastball,91.0,92.0608591208791,12.685432747252749,11.096523406593407,2271.4399867472525,5.377562197802197,55.54511378888324,99.0
0,"Wendt, Shea",Right,Fastball,329.0,92.03310972644377,19.520904498480245,11.633391337386017,2071.5851720243163,5.944555744680851,42.032190679229096,107.0
0,"Jette, Jacob",Left,Fastball,31.0,83.9382829032258,16.95550741935484,0.028440967741935462,2098.6803037096774,5.383507741935484,4.430244549291424,94.0
0,"Lamb, Tommy",Left,Fastball,167.0,88.74674880239522,15.208649999999999,-16.02039137724551,2285.173603502994,5.689819880239521,28.182242549325885,94.0
0,"Trapp, Casey",Left,Fastball,52.0,86.18032211538463,16.098082884615383,-13.108181730769234,2088.3282694423074,5.786405384615384,58.4588719978347,100.0
0,"Vetock, Malakai",Right,Fastball,211.0,89.94271824644548,16.6798936492891,13.328843270142182,2068.7420850189574,5.710181421800948,60.37213865060948,105.0
0,"Hoyt, Owen",Left,Fastball,10.0,80.463557,10.955214999999999,-20.455451,2233.3381515,5.492985999999999,50.802408433585,101.0
0,"Primeaux, Parker",Right,Fastball,82.0,83.111605,1.2672224390243905,18.25767536585366,1860.4724552439022,5.453778292682927,88.86066450175488,99.0
0,"Primeaux, Parker",Right,Sinker,23.0,83.19601347826085,-0.9020169565217396,18.121387826086956,1852.512317434783,5.720797826086956,91.00481047382219,107.0
0,"Kalandros, Cameron",Right,Fastball,92.0,84.55717760869565,18.183567934782605,9.835224891304346,2029.9144529347825,5.556507391304349,40.45520269087792,79.0
0,"Hise, Zach",Right,Fastball,38.0,90.72691947368422,14.307280526315788,7.919293684210524,2295.905452631579,6.118807631578949,51.5741418907571,96.0
0,"Watson, Michael",Left,Fastball,282.0,88.21922695035461,17.77734815602837,-7.472780921985814,2029.7590294964536,6.471354645390071,38.26485833345134,104.0
0,"Schmitz, Paul",Right,Fastball,200.0,92.86671515000002,17.768923800000003,6.6426662499999996,2280.50257836,6.587308499999999,48.39089055189146,112.0
0,"Lott, Malachi",Left,Fastball,40.0,89.57482999999999,14.940850999999999,-15.2166295,2397.8769093250003,5.475957750000001,60.17518046989488,107.0
0,"Lott, Malachi",Left,Sinker,15.0,90.39441799999999,11.881288000000001,-16.38550133333333,2366.5083785333336,5.4073280000000015,54.71759201915217,92.0
0,"Wilkinson, Matt",Right,Fastball,15.0,87.35135133333331,9.548544,7.697649333333333,2260.973938466667,5.70957,70.33008929578708,106.0
0,"Geraghty, Ryan",Right,Fastball,37.0,92.85183216216214,10.53387054054054,8.70774189189189,2270.894178945946,5.612596216216216,61.456831566739595,89.0
0,"Holmes, Will",Left,Fastball,54.0,90.12594925925924,18.34168851851852,-13.70507537037037,2194.7878164074073,4.79411574074074,45.724192699653095,103.0
0,"Kissenberth, Luke",Right,Fastball,133.0,89.16212496240603,14.141097894736843,2.3589397744360903,2225.287375789474,5.34791947368421,27.864116146353194,72.0
0,"Polk, Matthew",Right,Fastball,76.0,86.41187315789473,19.292305526315786,6.818371578947368,2544.697882526316,6.884417105263156,68.83085819741692,146.0
0,"Fewell, Ethan",Right,Fastball,125.0,87.92460632,18.02134208,6.3219,2168.1322376000003,6.2866092,42.81115550664383,104.0
0,"Giblin, Jonah",Right,Fastball,117.0,91.23174854700852,19.86685811965811,9.355175042735045,2059.5392985384615,5.5091120512820515,46.537650603454296,110.0
0,"Gearner, Garrett",Right,Fastball,203.0,90.10225812807882,17.193175270935964,5.399375270935961,2435.8281998768475,6.6232008866995065,43.2708721831609,112.0
0,"Scrantom, Jason",Right,Fastball,118.0,90.88295661016947,19.054683135593223,8.047088050847455,2269.8278855932203,5.388746779661017,25.732073687270212,102.0
0,"Noah, Caden",Left,Fastball,245.0,86.08736281632653,17.243329020408158,-8.253774775510205,2324.7514881346933,5.560992040816326,38.598294297288604,96.0
0,"Baker, Liam",Right,Fastball,24.0,85.7302525,12.909718333333332,-0.5244679166666667,2099.7321511249997,6.064719583333333,20.052003861569077,97.0
0,"Devenport, Logen",Right,Fastball,26.0,86.94165461538462,17.82482,6.327898846153845,2256.6389999615385,6.020001153846154,38.036319130972025,104.0
0,"Granzow, Cade",Right,Fastball,366.0,89.57257827868851,14.726087049180327,8.398836666666666,2122.452435431694,5.8086443715847,66.37223182133451,97.0
0,"Franks, Tyler",Left,Fastball,62.0,87.4586208064516,18.283026935483875,-11.73055451612903,2172.091769774194,7.116596935483871,46.8255537008447,100.0
0,"Gigliotti, Jake",Right,Fastball,43.0,86.00925465116278,10.286735813953488,14.062909999999999,2160.0405344186047,5.354871860465116,70.04891562801619,97.0
0,"Gemma, Michael",Right,Fastball,71.0,90.55615070422535,11.746311267605632,7.488978309859155,2455.6170911690137,5.807551267605634,68.71992415931548,94.0
0,"Gaspard, Jackson",Right,Fastball,46.0,89.96152739130433,17.60760804347826,8.188762173913045,2369.284903543479,5.748468913043479,28.46034333332796,92.0
0,"Dunham, Brett",Right,Sinker,11.0,91.84193545454545,7.925905454545454,16.013111818181816,2152.013110363636,5.298424545454545,58.6071562231786,95.0
0,"Nation, Connor",Left,Fastball,102.0,88.43363852941175,13.469414313725489,-9.310624215686275,1852.322256392157,5.802424411764705,38.87724640461886,90.0
0,"Thiels, Brenton",Right,Fastball,24.0,89.6537425,14.24860625,14.858061666666666,2037.4021245000001,6.771063750000001,60.095119778285344,106.0
0,"Rotkis, Joe",Right,Fastball,51.0,86.01816176470585,8.373031960784314,18.207719019607843,2053.8127502941174,4.578022549019607,47.7457366181705,85.0
0,"Rotkis, Joe",Right,Sinker,121.0,86.32503280991736,9.570240495867766,17.695956280991734,2084.9250670578513,4.831303966942149,47.96438772820706,88.0
0,"Looper, Landen",Right,Fastball,31.0,89.53597387096775,17.489021612903226,10.331445161290322,2050.744224354839,6.328679677419354,43.281520066200144,99.0
0,"Reid, Dominick",Right,Fastball,101.0,92.96165663366337,16.7384498019802,6.860012772277227,2432.934916,6.604247722772278,55.5241770635556,117.0
0,"Woodbury, Justin",Left,Fastball,66.0,90.0586584848485,19.116386818181816,-9.226445606060604,2276.5212100757567,5.621773787878788,28.664678832724487,102.0
0,"Garcia, Isaac",Right,Fastball,29.0,86.55470068965516,9.425620344827587,15.12271275862069,1846.1819982068969,4.855186896551724,66.3603162595112,100.0
0,"Davidson, Patrick",Right,Fastball,83.0,89.59421939759036,18.393082650602413,8.871171084337348,2195.079340891566,6.438170240963855,48.22563775644674,108.0
0,"Ingram, Gage",Right,Fastball,26.0,88.01200961538463,12.741811923076925,9.178864615384615,2105.236048846154,5.593921923076924,61.38669203597411,95.0
0,"Codron, Morgan",Right,Fastball,116.0,90.86812293103448,18.461487758620695,9.600290086206897,2237.1292026034484,6.459696637931034,45.465249577445036,101.0
0,"Hackmann, Joe",Right,Fastball,110.0,87.98353899999998,15.55073109090909,5.436578454545454,1964.4390433363637,6.89061,32.1536188702087,81.0
0,"Segel, Kaden",Right,Fastball,86.0,89.5619003488372,20.599632674418604,11.141848023255815,2171.3818671395347,6.082652790697675,23.082865702766075,101.0
0,"Shea, Alex",Left,Fastball,50.0,89.8265656,11.858928599999999,0.8317051999999999,2181.5733504400005,6.1477972,36.01555055033193,114.0
0,"Gray, Braydon",Right,Fastball,40.0,85.49799225000001,11.81673125,16.388124750000003,1912.2608243999998,5.04747025,55.59209464650003,96.0
0,"Gilleran, James",Right,Fastball,92.0,85.97797521739129,15.320934130434782,11.521586739130434,2108.1351075652174,5.653209891304348,29.179305650874284,91.0
0,"Walters, Brian",Right,Fastball,132.0,95.01958015151514,12.674681363636365,13.368689848484847,1996.674728568182,5.9897923484848485,66.39086909392087,95.0
0,"Walters, Brian",Right,Sinker,18.0,95.20179888888889,12.977645555555556,15.025387222222223,2001.6944665555557,5.863894999999999,67.896420673297,105.0
0,"Iannibelli, Jack",Left,Fastball,55.0,79.93335472727274,9.30928,-15.169471818181819,1849.3619367454544,5.7927349090909095,41.06141158977131,97.0
0,"Castrichini, Joe",Right,Fastball,12.0,86.31848583333334,15.903158333333332,13.277966666666666,2215.4646476666667,5.609249166666667,68.39818762807533,96.0
0,"Marot, Jordan",Right,Fastball,26.0,88.12400038461539,6.944774615384616,5.674438461538461,1908.2353711923076,6.159465384615384,85.61317266690197,83.0
0,"Haas, Peter",Right,Fastball,12.0,88.86960583333332,14.180250000000001,16.531234166666668,2018.3185526666666,5.1643341666666664,50.54126955099957,94.0
0,"Robinson, Cooper",Right,Fastball,330.0,91.222054,19.79860521212121,8.401584848484848,2358.004565684849,5.736809090909091,45.933845320713665,104.0
0,"Gubler, Payton",Right,Fastball,233.0,90.60393236051503,8.751924892703862,13.972611888412018,2119.8832466309013,5.489599227467811,65.57519597151237,107.0
0,"Gubler, Payton",Right,Sinker,96.0,89.86035302083333,9.292936458333333,16.963130625,2156.7636449583333,5.310027395833334,68.40757426320009,100.0
0,"Stanley, Max",Right,Fastball,63.0,90.13394222222222,18.196993015873016,8.346705873015873,2318.887042857142,6.2072352380952385,49.63374894267734,105.0
0,"Kelly, Riley",Right,Fastball,113.0,92.51036513274337,21.80296557522124,1.4503430088495572,2513.625484079646,6.608722212389381,42.3197991891479,110.0
0,"Brooks, Ryder",Left,Fastball,74.0,87.59875594594594,12.783924189189188,-5.923863918918919,2310.8676048108105,5.980406756756756,37.5141606210217,97.0
0,"Wheeler, Cameron",Right,Fastball,41.0,84.9616787804878,4.173798048780487,17.27378731707317,1992.3282937317074,5.514161951219513,57.69993284081704,92.0
0,"Vizcaino, David",Right,Fastball,64.0,90.12302046875,18.0462965625,13.86252265625,1957.431969203125,6.13570078125,51.170681530301806,100.0
0,"Groff, Logan",Right,Fastball,36.0,89.33217055555556,13.310056388888889,16.492400277777776,2232.1273306111116,4.6591216666666675,59.018907021615014,104.0
0,"Joslin, Elliot",Right,Fastball,27.0,89.16282740740742,21.634833333333333,12.169421111111111,2188.484723296296,5.911995555555556,47.68914746245455,112.0
0,"Beidelschies, Landon",Left,Fastball,562.0,92.19079879003557,17.489122419928826,-12.765331619217081,2173.916989569395,5.584695569395018,37.91103881124731,109.0
0,"Brink, Jake",Right,Fastball,345.0,91.60179747826088,12.35396855072464,15.617210753623189,2224.458593263768,6.250776637681159,48.90905385166451,103.0
0,"Brink, Jake",Right,Sinker,76.0,90.91448815789474,10.300939736842105,18.08835460526316,2175.363279026316,5.400081842105263,55.81753046505896,98.0
0,"Lyon, Alex",Right,Fastball,82.0,77.28053280487805,0.6011428048780489,16.164616829268294,1856.2251662195124,6.853199390243903,89.80485181290504,108.0
0,"Lyon, Alex",Right,Sinker,127.0,76.84034858267717,0.5382402362204726,15.214453622047246,1746.6112322598426,6.361260629921261,93.54709642256715,109.0
0,"Aiken, Davis",Right,Fastball,141.0,89.35510297872341,20.21618397163121,7.614005177304963,2010.0486982978723,5.746415460992908,12.087715259880751,113.0
0,"Swenson, Sean",Right,Fastball,69.0,86.61848855072466,13.956284782608696,14.752225362318844,1988.0850195072462,5.8657713043478275,45.668302348413626,91.0
0,"Swenson, Sean",Right,Sinker,43.0,82.44581488372093,5.637360465116279,15.93826976744186,1914.364427651163,5.62820511627907,57.976198328012615,90.0
0,"Leighton, Brett",Right,Fastball,25.0,86.24648160000001,15.525032,17.0625044,1897.6907557999998,5.2744272,63.950926513474954,100.0
0,"Quigley, Michael",Right,Fastball,35.0,90.38501371428572,20.72804914285714,15.707973428571426,2112.430919057143,5.736289428571429,53.18246932855394,111.0
0,"Hattenbach, Hayden",Left,Fastball,22.0,91.08072954545453,24.20160954545454,-9.767466363636363,2286.969607272728,6.109472727272726,8.294108640907321,116.0
0,"Suspenzi, Nick",Right,Fastball,62.0,86.61914983870969,14.941210483870966,9.083508387096774,1785.9959917741937,5.92656693548387,57.570739839303315,103.0
0,"Krauss, Chayton",Right,Fastball,13.0,89.61702307692306,17.140476923076925,8.070755384615383,2158.6776191538456,5.904441538461539,33.82863820635299,99.0
0,"Robinson, Kyle",Right,Fastball,423.0,92.7251896926714,16.491172364066195,7.599912056737588,1912.0892270118202,5.439986028368795,34.88388741704641,93.0
0,"Whitehead, Ace",Left,Fastball,579.0,85.3121779447323,18.468729982728842,-9.410773765112262,2126.7653926424873,5.926345164075993,61.647762591281506,114.0
0,"Whitaker, Logan",Right,Fastball,408.0,91.66710718137256,18.991520245098037,6.792045220588236,2146.468271629902,5.584020539215687,29.687331514406907,102.0
0,"Crowley, Aidan",Right,Fastball,159.0,89.3280062264151,19.58441616352201,11.522452893081761,2175.8476185408804,5.678782641509434,39.89645681519031,103.0
0,"Hill, Brock",Right,Fastball,104.0,90.13623942307693,15.080766153846154,8.250963653846155,2071.2016060769233,5.597279807692307,29.196071911802957,96.0
0,"Crumbley, Andrew",Left,Fastball,157.0,88.48921203821656,12.58408229299363,-12.547800636942675,2130.0867692802544,6.205180063694267,39.94118382907649,101.0
0,"Driscoll, Gabe",Right,Fastball,48.0,88.65362125,12.244367083333335,12.353040208333335,2116.6407020624997,6.026163958333332,59.22195939379977,78.0
0,"Rosner, Justin",Right,Fastball,20.0,86.8481665,16.600330000000003,10.7758275,2241.0902137499997,6.0226215,52.65508613601423,109.0
0,"Bates, Ryan",Right,Fastball,102.0,89.822303627451,19.33384176470588,5.898169901960784,2162.955057725491,5.734731470588235,13.655898608555257,115.0
0,"Lumpinski, John",Right,Fastball,41.0,90.38876097560976,16.93654682926829,10.600242926829269,2443.195362829268,5.598178048780487,49.5490353410953,114.0
0,"Howell, Spencer",Right,Fastball,16.0,88.972423125,17.88575375,8.917300625,2269.13852175,6.706642499999999,55.91475258253348,101.0
0,"Craig, PJ",Right,Fastball,76.0,88.58937197368421,17.724730657894735,14.92196460526316,2235.7804125921057,6.220984210526316,39.6393258505067,103.0
0,"Hawkes, Gavin",Right,Fastball,53.0,83.3128503773585,13.076475283018869,9.904526037735849,1948.479538773585,5.345578301886792,35.04053689574319,89.0
0,"Alloway, Gavin",Right,Fastball,60.0,85.46446766666666,13.778506333333333,5.2789105,2325.4100878500003,5.5908425,42.57191860990223,102.0
0,"Coombes, Christian",Left,Fastball,105.0,85.04481361904762,13.943644571428571,-7.8143038095238095,2109.7690409333327,6.107874761904762,80.23065645322954,97.0
0,"McNeely, Colby",Right,Fastball,67.0,89.87631029850746,15.663223134328359,8.012256716417912,2518.197765029851,6.5461413432835815,57.91890016988438,101.0
0,"Winzinger, Aaron",Right,Fastball,42.0,84.22705857142857,15.108335476190476,3.87563738095238,2252.7828256666667,5.475032857142858,55.343050197561396,97.0
0,"Maxwell, Hadley",Right,Fastball,49.0,87.51296857142856,12.755337755102042,10.492820408163267,2192.4574917551017,5.5654979591836735,54.17596251037916,87.0
0,"Taylor, Colt",Right,Fastball,53.0,80.97271264150943,7.053535849056603,13.768172830188677,2386.7263498679245,6.07189245283019,97.7113893678744,117.0
0,"Taylor, Colt",Right,Sinker,25.0,82.20142560000001,5.737985599999999,14.9702476,2451.39981828,5.877928800000001,101.2933299433122,118.0
0,"Chapman, Noah",Left,Fastball,104.0,90.01576798076924,17.09805798076923,-13.822832115384616,2341.935114125,5.32479923076923,62.34281005871367,114.0
0,"Thompson, Daniel",Right,Fastball,114.0,91.87033938596493,16.248189649122804,6.527385087719299,2395.8007289649117,6.109597368421053,49.89837197646272,109.0
0,"Cozart, Caleb",Right,Fastball,21.0,87.03149952380952,20.8862819047619,7.442616666666665,2141.4162231428572,6.116419523809524,35.80179506800056,98.0
0,"Hudson, Todd",Right,Fastball,170.0,90.56517311764706,14.239295411764706,14.279129647058824,2179.0221515705884,5.851755764705882,39.34133711838161,96.0
0,"Hudson, Todd",Right,Sinker,92.0,90.23929934782609,12.584314456521739,16.03180989130435,2103.2043851304347,5.621549456521738,38.70609607724304,93.0
0,"Fladda, Luc",Left,Fastball,419.0,85.55620825775657,14.732255918854415,-14.123113532219573,2012.4739098782813,5.370299307875896,46.66438900203816,94.0
0,"Fladda, Luc",Left,Sinker,74.0,85.78588999999998,11.660401081081082,-16.553224324324326,2031.0453700405408,5.350870540540541,51.24560717240022,92.0
0,"Shuffler, Henry",Right,Fastball,264.0,88.72218484848486,7.2197778787878795,16.81815071969697,1940.0784237386365,6.49697446969697,69.71794940681318,102.0
0,"Shuffler, Henry",Right,Sinker,75.0,88.15990826666668,6.813945066666666,15.235003733333333,1934.6741404,6.462904133333334,69.64612492998894,107.0
0,"Moore, Jacob",Right,Fastball,299.0,90.71723575250837,17.680010802675586,10.05168762541806,1945.2346271337788,6.212182809364549,50.96588686092901,110.0
0,"Lambdin, Jake",Right,Fastball,68.0,88.39385838235293,14.29112161764706,13.731932205882355,1875.147591882353,5.424718529411765,51.19156558346489,92.0
0,"Courson, Zach",Right,Fastball,44.0,87.08578227272729,12.701484318181816,16.336829772727274,2204.142003409091,6.137469545454545,57.17954602600227,97.0
0,"Courson, Zach",Right,Sinker,31.0,87.49006612903226,9.112389032258065,17.447565806451614,2084.7578957419355,5.778738064516128,60.371705945138146,99.0
0,"Callahan, Trevor",Right,Fastball,165.0,87.95579951515151,19.059894,4.0110308484848485,1962.9006245636363,5.95129290909091,-4.302819827389667,98.0
0,"Foster, Jake",Right,Fastball,49.0,82.4605118367347,11.361261632653061,15.784567346938776,2010.7420324897957,5.977384081632653,59.27900879848418,98.0
0,"Watson, Will",Right,Fastball,248.0,94.14204806451613,18.777889919354838,12.724229919354839,2256.3873522016124,5.834175322580646,58.42714440982548,105.0
0,"Crotchfelt, Zach",Left,Fastball,26.0,91.37700961538461,18.723790384615384,-10.582112307692306,2334.803328,5.647410384615385,48.16341910330193,108.0
0,"Lavelle, Declan",Right,Fastball,235.0,86.16056868085106,20.69937259574468,4.884835829787234,2248.487376242553,6.333802680851064,30.25878024827774,96.0
0,"Sahler, Cian",Left,Fastball,22.0,84.19559,16.162835909090905,-14.012081818181816,1886.5254738636365,5.500811818181818,42.2680171518386,97.0
0,"Dowd, Aidan",Right,Fastball,84.0,84.81909464285715,15.202833214285713,7.68434761904762,2207.831114380952,6.323724285714284,46.64870983977056,105.0
0,"Stewart, Robbie",Right,Fastball,33.0,86.87839484848486,7.6669912121212125,15.17401090909091,2057.6696691515153,5.706124242424242,48.77481957978182,98.0
0,"Stewart, Robbie",Right,Sinker,44.0,87.40365159090909,5.248655227272728,20.439020227272728,2020.4327741363638,5.143518636363637,40.25501510361007,104.0
0,"Land, Wyatt",Right,Fastball,36.0,91.74199444444444,17.604545833333333,10.436211111111112,2349.3086248333334,5.421765555555556,39.79633298653544,100.0
0,"Andrade, Ryan",Right,Fastball,194.0,93.60844061855671,20.538193041237115,9.820291701030927,2600.4710210927838,5.654854278350516,27.793476134591977,104.0
0,"Fernandez, Matthew",Right,Fastball,91.0,90.81348956043955,16.5637810989011,6.9055212087912095,2454.7204925274727,5.572865054945055,32.234000577143675,100.0
